query-id,corpus-id,score,text_x,title,text_y
5739,132361,1,Asset allocation when retirement is already secure,,"""As others are saying, you want to be a bit wary of completely counting on a defined benefit pension plan to be fulfilling exactly the same promises during your retirement that it's making right now. But, if in fact you've """"won the game"""" (for lack of a better term) and are sure you have enough to live comfortably in retirement for whatever definition of """"comfortably"""" you choose, there are basically two reasonable approaches: Those are all reasonable approaches, and so it really comes down to what your risk tolerance is (a.k.a. """"Can I sleep comfortably at night without staying up worrying about my portfolio?""""), what your goals for your money are (Just taking care of yourself? Trying to """"leave a legacy"""" via charity or heirs or the like? Wanting a """"dream"""" retirement traveling the world if possible but content to stay home if it's not?), and how confident you are in being able to calculate your """"needs"""" in retirement and what your assets will truly be by then. You ask """"if it would be unwise at this stage of my life to create a portfolio that's too conservative"""", but of course if it's """"too conservative"""" then it would have been unwise. But I don't think it's unwise, at any stage of life, to create a portfolio that's """"conservative enough"""". Only take risks if you have the need, ability, and willingness to do so."""
5739,246109,1,Asset allocation when retirement is already secure,,"""You will hear a lot about diversifying your portfolio, which typically means having a good mix of investment types, areas of investments, etc. I'd like to suggest that you should also diversify your sources.  Sad to say but the defined benefit pension is not a rock solid, sure fire source of security in your retirement planning. Companies go bankrupt, government agencies are reorganized, and those hitherto-untouchable assets are destroyed overnight. So, treat your new investment strategy as if you were starting over, and invest accordingly, for example, aggressively for a few years, then progressively safer as you get older. There are other strategies too, depending on factors like your taste for risk: you might prefer to be conservative until you reach some safety threshold to reach """"certain safety"""" and then start making riskier investments. You may also consider different investment vehicles and techniques such as index funds, dollar cost averaging, and so on."""
5758,369075,1,Impact on Credit Worthiness (Getting A Loan with a Co-signer vs without),,"It doesn't matter to the credit agencies if there is a co-signer or not. However, your family member will need to take into consideration if they are willing to be responsible for the loan in the event you are unable to make payments. Being a co-signer means they are agreeing to pay the loan amount. It will also impact their credit score/report, either improve it if all goes well, or destroy it if neither one of you are able to pay the loan. So to you, assuming you can pay all the payments and not default, it makes no difference. But to the co-signer, it could create a huge impact.  https://www.thebalance.com/does-co-signing-affect-credit-315368"
6234,114428,1,First time homeowner and getting a mortgage?,,"If you have good credit, you already know the rate -- the bank has it posted in the window. If you don't have good credit, tell the loan officer your score. Don't have them run your credit until you know that you're interested in that bank. Running an application or prequal kicks off the sales process, which gets very annoying very quickly if you are dealing with multiple banks. A few pointers: You're looking for a plain vanilla 30 year loan, so avoid mortgage brokers -- they are just another middleman who is tacking on a cost. Brokers are great when you need more exotic loans. Always, always stay away from mortgage brokers (or inspectors or especially lawyers) recommended by realtors."
6234,254152,1,First time homeowner and getting a mortgage?,,"First of all, think of anyone you know in your circle locally who may have gotten a mortgage recently.  Ask him, her, or them for a recommendation on what brokers they found helpful and most of all priced competitively. Second of all, you may consider asking a real estate agent.  Note that this is generally discouraged because agents sometimes (and sometimes justifiably) get a bad reputation for doing anything to get themselves the highest commission possible, and so folks want to keep the lender from knowing the agent.  Yet if you have a reputable, trustworthy agent, he or she can point you to a reputable, trustworthy broker who has been quoting your agent's other clients great rates. Third of all, make sure to check out the rates at places you might not expect - for example, any credit unions you or your spouse might have access to.  Credit unions often offer very competitive rates and fees.  After you have 2-3 brokers lined up, visit them all within a short amount of time (edit courtesy of the below comments, which show that 2 weeks has been quoted but that it may be less).  The reason to visit them close together is that in the pre-approval process you will be getting your credit hard pulled, which means that your score will be dinged a bit.  Visiting them all close together tells the bureaus to count all the hits as one new potential credit line instead of a couple or several, and so your score gets dinged less. Ask about rates, fees (they are required by law to give you what is called a Good Faith Estimate of their final fees), if pre-payment of the loan is allowed (required to re-finance or for paying off early), alternative schedules (such as bi-weekly or what a 20 year mortgage rate might be), the amortization schedule for your preferred loan, and ask for references from past clients. Pick a broker not only who has the best rates but also who appears able to be responsive if you need something quickly in order to close on a great deal."
6234,540929,1,First time homeowner and getting a mortgage?,,Check with you local bank where you have an account. Sometimes they can offer a discount that results in a good rate.  I just refinanced a month ago with Bank Of America and their rates were very competitive.  What set them aside from the rest was their low closing fees. Otherwise I would shop around on bankrate.com and it will show you results of both local and online mortgage brokers.  It will list the rates and expected fees.  The also list an average national rate so you can compare the rate you are considering and see if there could be a better deal elsewhere.
6234,320953,1,First time homeowner and getting a mortgage?,,"Make sure you shop around and ask a lot of places for a good faith estimate.  Last I knew, the good faith document is the same everywhere and long form that makes it easy enough to compare the hard numbers from place to place.  I have gotten several estimates for various scenarios and I have had them hand written and printed.  (I discounted the hand written ones because that broker seemed pretty disorganized in general) Learn the terms online, and start comparing.  Use the good faiths as a negotiation tool to get lower rates or lower costs from other brokers.  See how accurate the person is at listening to you and filling out the paperwork.  See how responsive they are to you when you call with questions and want some changes. Check with at least four places. The more places you shop, the better idea you will have of what fees are high and what interest rates are low.  I might pay a higher fee to get a lower interest rate, so there are lots of trade offs to consider."
6234,563380,1,First time homeowner and getting a mortgage?,,"I second the suggestions for your local credit union and asking co-workers who might also be in the process of a home purchase. Additionally, you want to educate yourself as much as possible so that you can ask questions about the calculations responsible for the differences. I got different values starting from the various online automatic quotes all the way through to the GFE and it was not obvious to me. You can also sign-up for free workshops for first time home buyers, though most of the material will be a breeze it helps you get worksheets going and lists going for documentation that you need to gather. You might want to start at the HUD site and explore. Especially the Borrower's Rights. The cost booklet was very helpful for me to interpret the GFE, but honestly I didn't appreciate it the first time it was handed to me. Finally, you might meet qualifications to take advantage of FHA programs; the waitlists discourage everyone including the loan brokers, but you want to at least be aware of programs that can help."
6340,333334,1,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,,"""People treat an emergency fund as some kind of ace-in-the-hole when it comes to financial difficulty, but it is only one of many sources of money that you can utilize. What is an emergency? First, you have to define what an emergency is.  Is it a lost job?  Is it an unplanned event (pregnancy, perhaps)?  Is it a medical emergency?  Is it the death of you or your spouse? Also, what does it mean to be unplanned?  Is being so unhappy with your job that you give a 2-week notice an emergency?  Is one month of planning an emergency?  Two? Only you can answer these questions for yourself, but they significantly shape your financial strategy.  Planning is highly dependent on your cashflow, and, for some people, it may take them a year to build enough savings to enable them to take 3 months off work.  For others, they may be able to change their spending to build up enough for 3 months in 1 month. Also, you have to consider the length of the emergency.  Job-loss is rarely permanent, but it's rarely short as well.  The current average is 30.7 weeks: that's 7 months! Money in an Emergency There are six main places that people get money during a financial emergency: A good emergency strategy takes all six of these into account.  Some emergencies may lean more on one source than the other.  However, some of these are correlated. For example, in 2008, three things happened:  the stock market crashed, unsecured debt dried up, and people faced financial emergency (lost jobs, cut wages).  If you were dependent on a stock portfolio and/or a line of credit, you'd be up a creek, because the value of your investments suddenly decreased, and you can't really tap your now significantly limited line of credit. However, if you had a one or more of cash savings, unemployment income, and unemployment insurance, you would probably have been OK. Budgeting for an emergency When you say """"financial emergency"""", most people think job loss.  However, the most common cause of bankruptcy in the US is medical debt.  Depending on your insurance situation, this could be a serious risk, or it may not be.   People say you should have 3x-6x of your monthly income in savings because it's an easy, back-of-the-envelope way to handle most financial emergency risk, but it's not necessarily the most prudent strategy for you. To properly budget for an emergency, you need to fully take into account what emergencies you are likely to face, and what sources of financing you would have access to given the likely factors that led to that emergency. Generally, having a savings account with some amount of liquid cash is an important part of a risk-mitigation strategy.  But it's not a panacea for every kind of emergency."""
6340,598272,1,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,,"An emergency fund is your money, sitting in a bank, that you can use for emergency purposes. A line of credit is somebody else's money, that they've provisionally promised to let you borrow.  But they can change their mind at any time."
6340,108978,1,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,,Stop trying to make money with your emergency fund. It's purpose is to sit there idly waiting for a bad day. A day when you need that cash (liquid) not in a bank or a line-of-credit. The few dollars you might make trying to chase interest/investments with your emergency fund aren't worth it if a true emergency came up and you couldn't get to your cash in time. Once you have a fully funded EF then start investing heavily. That's your future game plan. Not the EF.
6340,570632,1,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,,"recommend keeping some amount of money in cash as an emergency fund I see two keywords, with two interpretations here. Cash: Emergency: 1 + 1 is rarely a problem. Even if it takes a couple of days to sell reliable investments. 1 + 2 is a rather large problem. You need to leave town, today, because the town won't be there tomorrow. You're out of gas, and the phones are not working. The guy minding the local service station with an AR-15 can't process your Amex Centurion card and would prefer actual cash. I live in an area prone to earthquakes and cyclonic storms. The last large one didn't knock out anything major, but the cash machines emptied out rather quickly. We keep a month's income in cash in the house, and I have a spare tank of gas in storage*. As others have said, there is no single answer for everyone. But do consider what you take for granted and what happens when it goes away.  *Change it every 2 months - common gasoline is not chemically stable"
6340,324680,1,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,,"Why can't you have both? If you do have both credit and an emergency fund, and an emergency occurs, you can draw from the line of credit first. Having debt + cash is a much more stable situation than having neither, because then you have the option to use the cash to pay off the debt, or use the cash to pay other expenses. If you just have cash, when you spend it it's gone and there's no guarantee anyone is going to lend you any money at that point."
6340,355477,1,Is there an advantage to keeping a liquid emergency fund if one also has an untapped line of credit?,,"Let me offer what I did in a similar situation - Two points (a) we were banking $20K/yr or so to the cash fund, 2 good incomes, and the ability to go indefinitely on just one of the 2. (b) A HELOC that was prime-1.5%.   The result was to mentally treat the HELOC as our emergency fund, but to enjoy the interest savings of over $16,500/yr for the $100K that had a sub-1% return.  When I first referenced this story, I came under criticism. Fair enough, it's not for everyone. Let's jump ahead. We owe $228K @3.5%. We had tapped the equity line for brief periods, but never over $20,000. When we lost our jobs, both of us, we had hit our number and are semi-retired now. Our retirement budget included the current mortgage payment, so we are in line for that dropping out of the budget in 12 years, and starting social security after that, which I did not include as part of the budget.  Note - when we lost our jobs, the severance was 6 month's pay, and we collected unemployment as well. The first 12 months were covered without tapping our retirement funds at all. So, to Nick's point (and excellent answer) our first line of defense against unemployment was this combination of severance and unemployment insurance."
6357,458635,1,Possibility to buy index funds and individual funds in a Canadian TFSA,,"""This page from the CRA website details the types of investments you can hold in a TFSA. You can hold individual shares, including ETFs, traded on any """"designated stock exchange"""" in addition to the other types of investment you have listed.  Here is a list of designated stock exchanges provided by the Department of Finance.  As you can see, it includes pretty well every major stock exchange in the developed world. If your bank's TFSA only offers """"mutual funds, GICs and saving deposits"""" then you need to open a TFSA with a different bank or a stock broking company with an execution only service that offers TFSA accounts.  Almost all of the big banks will do this.  I use Scotia iTrade, HSBC Invest Direct, and TD, though my TFSA's are all with HSBC currently.  You will simply provide them with details of your bank account in order to facilitate money transfers/TFSA contributions. Since purchasing foreign shares involves changing your Canadian dollars into a foreign currency, one thing to watch out for when purchasing foreign shares is the potential for high foreign exchange spreads.  They can be excessive in proportion to the investment being made.  My experience is that HSBC offers by far the best spreads on FX, but you need to exchange a minimum of $10,000 in order to obtain a decent spread (typically between 0.25% and 0.5%).  You may also wish to note that you can buy unhedged ETFs for the US and European markets on the Toronto exchange.  This means you are paying next to nothing on the spread, though you obviously are still carrying the currency risk.  For example, an unhedged S&P500 trades under the code ZSP (BMO unhedged) or XUS (iShares unhedged). In addition, it is important to consider that commissions for trades on foreign markets may be much higher than those on a Canadian exchange.  This is not always the case.  HSBC charge me a flat rate of $6.88 for both Toronto and New York trades, but for London they would charge up to 0.5% depending on the size of the trade.  Some foreign exchanges carry additional trading costs.  For example, London has a 0.5% stamp duty on purchases. EDIT One final thing worth mentioning is that, in my experience,  holding US securities means that you will be required to register with the US tax authorities and with those US exchanges upon which you are trading.  This just means fill out a number of different forms which will be provided by your stock broker. Exchange registrations can be done electronically, however US tax authority registration must be submitted in writing.  Dividends you receive will be net of US withholding taxes.  I am not aware of any capital gains reporting requirements to US authorities."""
6610,597627,1,"As a parent of a high school student, what should my short-term cash policy be to optimize my college costs?",,"""There is no simple answer to your question.  It depends on many things, perhaps most notably what college your daughter ends up going to and what kind of aid you hope to receive. Your daughter will probably fill out the FAFSA as part of her financial aid application.  Here is one discussion of what parental assets """"count"""" towards the Expected Family Contribution on the FAFSA.  You can find many similar pages by googling.  Retirement accounts and primary residence are notable categories that do not count.  So, if you were looking to reduce your """"apparent"""" assets for aid purposes, dumping money into your mortgage or retirement account is a possibility. However, you should be cautious when doing this type of gaming, because it's not always clear exactly how it will affect financial aid.  For one thing, """"financial aid"""" includes both grants and loans.  Everyone wants grants, but sometimes increasing your """"eligibility"""" may just make you (or your daughter) eligible for larger loans, which may not be so great. Also, each college has its own system for allocating financial aid.  Individual schools may ask for more detailed information (such as the CSS Profile).  So strategies for minimizing your apparent assets that work for one school may not work for others.  Some elite schools with large endowments have generous aid policies that allow even families with sizable incomes to pay little or nothing (e.g., Stanford waives tuition for most families with incomes under $125,000). You should probably research the financial aid policies of schools your daughter is interested in.  It can be helpful to talk to financial aid advisors at colleges, as well as high school counselors, not to mention general financial advisors if you really want to start getting technical about what assets to move around.  Needless to say, it all begins with talking with your daughter about her thoughts on where to go."""
6774,146177,1,Deal with stock PSEC,,"It looks like it has to deal with an expiration of rights as a taxable event. I found this link via google, which states that  Not only does the PSEC shareholder have a TAXABLE EVENT, but he has   TWO taxable events. The net effect of these two taxable events has   DIFFERENT CONSEQUENCES for DIFFERENT SHAREHOLDERS depending upon their   peculiar TAX SITUATIONS. The CORRECT STATEMENT of the tax treatment of unexercised PYLDR rights   is in the N-2 on page 32, which reads in relevant part as follows: “…, if you receive a Subscription Right from PSEC and do not sell or   exercise that right before it expires, you should generally expect to   have (1) taxable dividend income equal to the fair market value (if   any) of the Subscription Right on the date of its distribution by PSEC   to the extent of PSEC’s current and accumulated earnings and profits   and (2) a capital loss upon the expiration of such right in an amount   equal to your adjusted tax basis (if any) in such right (which should   generally equal the fair market value (if any) of the Subscription   Right on the date of its distribution by PSEC).” Please note, for quarterly “estimated taxes” purposes, that the   DIVIDEND taxable events occur “ON THE DATE OF ITS DISTRIBUTION BY PSEC   (my emphasis),” while the CAPITAL LOSS occurs “UPON EXPIRATION OF SUCH   RIGHT” (my emphasis). They do NOT occur on 31 December 2015 or some   other date. However, to my knowledge, neither of the taxable events he mentions would be taxed by 4/15. If you are worried about it, I would recommend seeing a tax professional. Otherwise I'd wait to see the tax forms sent by your brokerage."
6852,597346,1,Why do so many people trade a bankrupt company's stock?,,"It may have some value!  Investopedia has a well-written quick article on how stock holders may still get some portion of the liquidated assets.  While there is generally little left for common shareholders if the price of those shares is tiny and some money does come back to shareholders there can still be significant profit to be made. As to why the trading volume is so high... there are many firms and hedge funds that specialize in calculating the value of and buying distressed debt and stock.  They often compete with each other to by the stock/debt that common shareholders are trying to get rid of.  In this particular case, there is a lot of popular interest, intellectual property at stake and pending lawsuits that probably boosts volume."
6921,162768,1,"If an option's price is 100% made up of its intrinsic value, is there a way to guarantee a non-loss while having a chance at a profit?",,"The strategy looks good on paper but in reality, the 150 call will have some time value particularly if it has got some time to mature. Let us say this time value is 0.50 , so the call costs 3.50.   If the stock stays above 150 (actually above 149.50) , by the expiration of the call, you will lose this 0.50 . Then you need to keep buying calls over and over and hope one day a big down move will more than make up for all this lost premium. It is possible, but not entirely predictable. You may get lucky, but it may take many months to produce a significant move to make up for all the lost premium. If a big down move were to happen and the market had any indication of that in advance, that would be priced into the call already, so the 150 call may cost 4$ or 4.50$ if the market had wind of a big move. (a.k.a high implied volatility)"
6921,594047,1,"If an option's price is 100% made up of its intrinsic value, is there a way to guarantee a non-loss while having a chance at a profit?",,"Yes, one such strategy is dividend arbitrage using stock and in the money options. You have to find out which option is the most mispriced before the ex-dividend date."
6945,499536,1,Howto choose a marketplace while submitting an order for a stock trade,,"It depends on your cost structure and knowledge of the exchanges. It could be optimal to make a manual exchange selection so long as it's cheaper to do so. For brokers with trade fees, this is a lost cause because the cost of the trade is already so high that auto routing will be no cheaper than manual routing. For brokers who charge extra to manually route, this could be a good policy if the exchange chosen has very high rebates.  This does not apply to equities because they are so cheap, but there are still a few expensive option exchanges. This all presumes that one's broker shares exchange rebates which nearly all do not. If one has direct access to the exchanges, they are presumably doing this already. To do this effectively, one needs: For anyone trading with brokers without shared rebates or who does not have knowledge of the exchange prices and their liquidities, it's best to auto route."
7362,397166,1,What happens to the put option (longer expiration) of a collar if the call gets assigned?,,The put will expire and you will need to purchase a new one. My advise will be that the best thing is to sell more calls so your delta from the short call will be similr to the delta from the equity holding.
7727,474981,1,Should I sell and rebuy stocks before the end of the year to trigger a gain and offset capital losses?,,"""You have multiple issues buried within this question. First, we don't know your tax bracket. For my answer, I'll assume 25%. This simply means that in 2016, you'll have a taxable $37,650 or higher.  The interesting thing is that losses and gains are treated differently. A 25%er's long term gain is taxed at 15%, yet losses, up to $3000, can offset ordinary income. This sets the stage for strategic tax loss harvesting. In the linked article, I offered a look at how the strategy would have resulted in the awful 2000-2009 decade producing a slight gain (1%, not great, of course) vs the near 10% loss the S&P suffered over that time. This was by taking losses in down years, and capturing long term gains when positive (and not using a carried loss).  Back to you - a 15%er's long term gain tax is zero. So using a gain to offset a loss makes little sense. Just as creating a loss to offset the gain. The bottom line? Enjoy the loss, up to $3000 against your income, and only take gains when there's no loss. This advice is all superseded by my rule """"Don't let the tax tail wag the investing dog."""" For individual stocks, I would never suggest a transaction for tax purposes. You keep good stocks, you sell bad ones. Sell a stock to take a short term loss only to have it recover in the 30 day waiting period just once, and you'll learn that lesson. Learn it here for free, don't make that mistake at your own expense."""
7972,556696,1,Benefits of Purchasing Company Stock at a Discount,,"Typically, the discount is taxable at sale time But what about taxes?  When the company   buys the shares for you, you do not   owe any taxes. You are exercising your   rights under the ESPP. You have bought   some stock. So far so good. When you sell the stock, the discount   that you received when you bought the   stock is generally considered   additional compensation to you, so you   have to pay taxes on it as regular   income. Source: Turbotax.   Second source. Your pretax rate of return would be: 17% (100/85) In your scenario where the stock price is fixed at $100. Your tax rate would be your marginal rate.   If the stock stayed at 100, you would still be taxed as income on $15/share (the discount) and would receive no benefit for holding the stock one year. Assuming you are in the 25% tax bracket, your after tax rate of return would be 13% ((15*.75)+85)/85)"
7972,546125,1,Benefits of Purchasing Company Stock at a Discount,,"If your purchases are done at year end, but the money withheld over that 12 month period, the 17% return is for an average time of 6 months, and the return annualizes to 38% or so. All due respect to Alex B, the return would be 100/85 as he states, if the investment were funded in January and sold in December. But this isn't the case on ESPP, the average time you are out that money is 6 months.  I will warn you. Don't let the tax tail wag your investing dog. It's easy to wait for long term gains to kick in and then ignore the stock. You then find yourself overloaded on one stock and risk some bad losses. I enjoyed my 15% discount all the way to the stock crashing by 60%+. If you must wait and hold some, be religious about selling the long term shares like clockwork. The 15% is virtually risk free (unless the shares crash between purchase and hitting your account.)"
8851,186495,1,What causes discontinuities with stock prices,,During the 12 plus hours the market was closed news can change investors opinion of the stock. When the market reopens that first trade could be much different than the last trade the day before.
9650,107822,1,Hedging your personal assets,,"No. Such companies don't exist. Derivative instruments have evolved over a period and there is a market place, stock exchange with members / broker with obligations etc clearly laid out and enforceable. If I understand correctly say the house is at 300 K. You would like a option to sell it to someone for 300 K after 6 months. Lets say you are ready to pay a premium of 10K for this option. After 6 months, if the market price is 400 K you would not exercise the option and if the market price of your house is 200 K you would exercise the option and ask the option writer to buy your house for 300 K. There are quite a few challenges, i.e. who will moderate this transaction. How do we arrive that house is valued at 300K. There could be actions taken by you to damage the property and hence its reduction in value, etc. i.e. A stock exchange like market place for house is not there and it may or may not develop in future."
10119,474487,1,Gold futures' margin,,"The initial margin is $5940 and maintenance margin $5400.  A simple search of Comex Gold Margin gives the CME group site. You then need to specify CMX metals to see the margins.  Gold is currently about $1300. A gold future is 100 oz. So the full contract is worth $130K. You want to 'go long' so you enter into a contract for Dec '14. You put up $5940, and if gold rises, you gain $100 for each $1 it goes up. Likewise on the downside. If gold drops $5.40, you lost $540 and will get a call to end the position or to put up more money. It's similar to stock margin requirements, only the numbers are much lower, your leverage with futures is over 20 to 1."
10119,326335,1,Gold futures' margin,,"The initial and overnight margin requirements are set by the exchanges (who calculate them using the Standard Portfolio of Analysis of Risk, or 'SPAN' system), and positions are market to market according to these at the end of the trading session. To find these margin requirements you will need to consult the website of the exchange on which the contract you are trading is issued (i.e. if you're trading on the London Metal Exchange it's no good looking at the Chicago Mercantile Exchange's margin requirements as a previous answer suggests!). However, for positions entered and exited within the same day, the daytrade margin rate will apply. This is set by your broker rather than the exchange, and can be as little as 10% of the exchange requirement. You can find a useful comparison of different margin types and requirements in the article I have published here: Understanding Margin for Futures Trading."
10254,214723,1,How to mitigate the risk of Euro Stoxx 50 ETF?,,"While you would reduce risk by diversifying into other stock ETFs across the world, Developed Market returns (and Emerging Markets to a lesser extent) are generally highly correlated with another (correlation of ~0.85-0.90). This implies that they all go up in bull-markets and go down together in bear markets. You are better off diversifying into other asset-classes given your risk tolerance (such as government bonds, as you have mentioned). Alternatively, you can target a portfolio owning all of the assets in the universe (assuming you're trading in Frankfurt, a combination of something similar to H4ZJ and XBAG, but with higher volumes and/or lower fees)! A good starting resource would be the Bogleheads Wiki: https://www.bogleheads.org/wiki/Asset_allocation"
10254,488830,1,How to mitigate the risk of Euro Stoxx 50 ETF?,,You could go with either of: Choosing this you'd pretty much have minimized your risk by using the whole world asa market.
10509,509795,1,Project future trend of a stock with high positive autocorrelation,,"Auto-correlation is a statistical concept for measuring repeating patterns in series.  In stocks it is of particular interest as if future prices can be reliably guessed from past prices a lot of money could be made.   Note, even in cases where auto-correlations are high and persistent (near 1) there is still some possibility that the next time period would be down even if the previous period was up.  Now the important part here is that high and persistent auto-correlation also means once the price falls the next period the price is also more likely to fall! Once one period was down the next period is more likely to be down so the price does not need to go to infinity.  Instead, it generally would display up and down trends. Now, the key word above for investing is persistence. For stocks, auto-correlations are, at best, weakly persistent at reasonable time scales.  So, even if a stock was highly auto-correlated during a previous period it is tough to make consistent money off of trading on these past trending patterns.  This does not mean some people don't try..."
10825,61787,1,How exactly do dividend reinvestment plans (DRIPs) work?,,"I think Wikipedia offers a very good explanation: A dividend reinvestment program or dividend reinvestment plan (DRIP) is an equity investment option offered directly from the underlying company. The investor does not receive quarterly dividends directly as cash; instead, the investor's dividends are directly reinvested in the underlying equity. The investor must still pay tax annually on his or her dividend income, whether it is received or reinvested. This allows the investment return from dividends to be immediately invested for the purpose of price appreciation and compounding, without incurring brokerage fees or waiting to accumulate enough cash for a full share of stock. So essentially, a dividend reinvestment plan is offered by companies directly, allowing investors to bypass brokerages, and immediately re-invests dividends rather than paying them out in cash. Investopedia also gives a straighforward definition: A plan offered by a corporation that allows investors to reinvest their cash dividends by purchasing additional shares or fractional shares on the dividend payment date.  A DRIP is an excellent way to increase the value of your investment. Most DRIPs allow you to buy shares commission free and at a significant discount to the current share price. Most DRIPS don't allow reinvestments much lower than $10.  I had a hard time finding a comprehensive listing of companies that offered DRPs (or DRIPs), but MyDollarPlan.com offers these suggestions:  Finding a Dividend Reinvestment Plan: Computershare offers one-stop shopping for hundreds of dividend reinvestment plans. They offer a searchable list that can be filtered to easily find a dividend reinvestment plan that fits your needs. You can also use OneShare. Probably the best way to find out if a company offers a dividend reinvestment plan is to visit the company website. Most companies have an Investor Relations area that will highlight the various options available to shareowners. For example: Coca-Cola, Disney, and Wal-Mart. Hope this helps! @YMCbuzz"
11059,466084,1,Clarification on 529 fund,,"Yes, maybe.  The 529 is pretty cool in that you can open an account for yourself, and change the beneficiary as you wish, or not. In theory, one can start a 529 for children or grandchildren yet unborn.  Back to you - a 529 is not deductible on your federal return. It grows tax deferred, and tax free if used for approved education. Some states offer deductions depending on the state. There is a list of states that offer such a deduction."
11059,547087,1,Clarification on 529 fund,,"You are faced with a dilemma. If you use a 529 plan to fund your education, the short timeline of a few years will limit your returns that are tax free. Most people who use a 529 plan either purchase years of tuition via lump sum, when the child is young; or they  put aside money on a regular basis that will grow tax deferred/tax free. Some states do give a tax break when the contribution is made by a state taxpayer into a plan run by the state. The long term plans generally use a risk profile that starts off heavily weighted in stock when the child is young, and becomes more fixed income as the child reaches their high school years. The idea is to protect the fund from big losses when there is no time to recover. If you choose the plan with the least risk the issue is that the amount of gains that are being protected from federal tax is small. If you pick a more aggressive plan the risk is that the losses could be larger than the state tax savings. Look at some of the other tax breaks for tuition to see if you qualify Credits An education credit helps with the cost of higher education by   reducing the amount of tax owed on your tax return. If the credit   reduces your tax to less than zero, you may get a refund. There are   two education credits available: the American Opportunity Tax Credit   and the Lifetime Learning Credit. Who Can Claim an Education Credit? There are additional rules for each credit, but you must meet all   three of the following for either credit: If you’re eligible to claim the lifetime learning credit and are also   eligible to claim the American opportunity credit for the same student   in the same year, you can choose to claim either credit, but not both.   You can't claim the AOTC if you were a nonresident alien for any part   of the tax year unless you elect to be treated as a resident alien for   federal tax purposes. For more information about AOTC and foreign   students, visit American Opportunity Tax Credit - Information for   Foreign Students. Deductions Tuition and Fees Deduction You may be able to deduct qualified education expenses paid during the   year for yourself, your spouse or your dependent. You cannot claim   this deduction if your filing status is married filing separately or   if another person can claim an exemption for you as a dependent on his   or her tax return. The qualified expenses must be for higher   education. The tuition and fees deduction can reduce the amount of your income   subject to tax by up to $4,000. This deduction, reported on Form 8917,   Tuition and Fees Deduction, is taken as an adjustment to income. This   means you can claim this deduction even if you do not itemize   deductions on Schedule A (Form 1040). This deduction may be beneficial   to you if, for example, you cannot take the lifetime learning credit   because your income is too high. You may be able to take one of the education credits for your   education expenses instead of a tuition and fees deduction. You can   choose the one that will give you the lower tax."
