query-id	corpus-id	score	text_x	text_y
647724	6260045	1	what does septicemia mean	septicemia is a serious and even life threatening infection of the blood usually it is caused by bacterial infection but fungi and other organisms also cause this widespread infection of the bloodstream bacteremia is another term that denotes the presence of bacteria in the bloodstream
627046	248284	1	what do you use a confocal microscope for	What is a Confocal Microscope? A confocal microscope performs the same function as any other microscope. Itâs used to view any objects or structures that are too small for the naked eye to see. Unlike the traditional light microscope, however, a confocal microscope slices thin, clean optical sections of a given specimen using either fluorescence or reflection.
382674	561994	1	how to tell if someone is registered to vote	Steps. 1  1. Find out what your state laws are about voting registration. Each state has different laws and regulations about voting, and you should pay special attention to laws about residency and expiration. 2  2. Check your voter registration card. Many states will send you a voter registration card to confirm that you have registered. The voter registration card you were issued at the time you registered should indicate your county and voting district.
603119	7052429	1	what county is bessemer, alabama in?	Two judicial courthouses are located in Jefferson County, a situation dating to when the state legislature was preparing to split off a portion of Jefferson County to create a new county, centered around Bessemer.
675886	556183	1	what is a business administration degree good for	1 Doctorate Degree in Business Administration-A doctorate or PhD in Business Administration is the highest business degree that can be earned. 2  This option is best for students who are interested in teaching or pursuing field research. 3  A doctorate degree generally requires four to six years of study.
150211	2068250	1	different types of breast tumors	Breast cancer can begin in different areas of the breast â the ducts, the lobules, or in some cases, the tissue in between. In this section, you can learn about the different types of breast cancer, including non-invasive, invasive, recurrent, and metastatic breast cancers.You can also read about breast cancer in men.1  DCIS â Ductal Carcinoma In Situ. 2  IDC â Invasive Ductal Carcinoma. 3  IDC Type: Tubular Carcinoma of the Breast.n this section, you can learn about the different types of breast cancer, including non-invasive, invasive, recurrent, and metastatic breast cancers. You can also read about breast cancer in men. 1  DCIS â Ductal Carcinoma In Situ.
537424	6807092	1	viruses attach to host cells by means of	Confidence votes 61. Viruses attach to living cells by binding to the cell receptors. The receptor site is very much like a jig-saw puzzle and the virus must be shaped to fit the site and to lock in. The virus first sticks to the cell membrane of the host cell. The virus then inserts its DNA/RNA into the cell's cytoplasm.
393430	1303494	1	in hooke's law what does k represent	Hooke's Law. When an elastic object - such as a spring - is stretched, the increased length is called its extension. The extension of an elastic object is directly proportional to the force applied to it: F = k Ã e. F is the force in newtons, N. k is the 'spring constant' in newtons per metre, N/m. e is the extension in metres, m.
103134	4658337	1	cost of cedar fence pickets	When you factor in the residual values the vinyl fence will cost you about $168.00 per year while the western red cedar picket fence will cost you about $534.00 a year.
324228	6251261	1	how much money can I make on ODSP	ODSP will want to know how much money you receive from the Henson Trust. They may likely want to know what you spent it on, especially if you receive more than a total of $6,000 from the trust and other sources including but not limited to gifts from others, money from another trust, money from segregated funds.he general rule of thumb is, the first $200 you earn in a month from employment does not affect your ODSP. For every dollar earned above the $200 a month reduces your ODSP by 50 cents. In other words, if you earned $300 in a month, you can expect that the first $200 does not reduce your ODSP.
535609	6662574	1	vaned definition	Definition of vane. 1a : a movable device attached to an elevated object (as a spire) for showing the direction of the windb : one that is changeable or inconstant.
745498	6945182	1	what is ewg	The neutrality of this article is disputed. (July 2016) The Environmental Working Group (EWG) is an American environmental organization that specializes in research and advocacy in the areas of toxic chemicals, agricultural subsidies, public lands, and corporate accountability.
42455	1550652	1	average salary for nba	The figures are staggering, with NBA's average player salary clocking in at $5.15 million, $1.85 million more than players in Major League Baseball who average close to $3.2 million a year. Major League Soccer rounds out the bottom of the list, with players making a relatively meager average salary of $0.16 million.
795418	6298655	1	what is severe tricompartmental osteoarthritis	Consensus is that total knee replacement is the most clinically effective treatment for severe osteoarthritis of the knee. Unicompartmental knee replacement may be more effective in the long term than tricompartmental knee replacement.onsensus is that total knee replacement is the most clinically effective treatment for severe osteoarthritis of the knee. Unicompartmental knee replacement may be more effective in the long term than tricompartmental knee replacement.
726111	478117	1	what is bruha	Bruha Name Meaning. From German Bruehan brÃ¼han Or, bruhan the name of an old family of beer, brewers composed of early Modern german âbreuâ + brew the personal (Name)jo (Han), john a common nickname for a. helperou can find out when most of the Bruha families immigrated to the United States. You can focus your search to immigration records dating from that era. Immigration records can tell you an ancestor's name, ship name, port of departure, port of arrival and destination.
725860	1628516	1	what is bresee enterprises llc	Bresee Llc is located at the address 30329 Red Cardinal St in Denham Springs, Louisiana 70726. They can be contacted via phone at (225) 791-7877 for pricing, hours and directions. Bresee Llc has an annual sales volume of 501K - 999,999. . For maps and directions to Bresee Llc view the map to the right.
1006744	4636252	1	which chamber of the heart do you think is the most muscular?	Answers. Best Answer: I'd say the left ventricle is the most muscular as it must pump blood from the heart all over the body...then the right ventricle as it has to pump blood to the lungs, plus both ventricles have to pump blood out of the heart through narrow arteries through valves...then comes the atria.
163603	5124402	1	does bacterial sinusitis cause meningitis?	Most people who get bacterial meningitis get it from one of two types of bacteria: 1  Streptococcus pneumoniae. 2  This is a common type of bacteria that causes a number of illnesses besides meningitis, such as ear and sinus infections and pneumonia.
480530	1732087	1	price of bacon higher	Bacon prices have shot up around 10 percent this year alone and reached an all-time high of $6.11 per pound, according to the Bureau of Labor Statistics. Santiago said a half-pound slab of bacon now costs about $3.99, as opposed to last month when they were about a dollar cheaper.
992724	4433842	1	where is shantay pass in runescape	The Shantay Pass is a small area that separates Al Kharid to the north from the Kharidian Desert to the south. It is inhabited by Shantay and some Shantay guards. The southern gate leads into the Kharidian Desert (a members-only area.).
690087	2128240	1	what is a marginal customer	Glossary > Forex > customer margin. customer margin. A method of creating an assurance on the part of both buyers and sellers of futures contracts that all contract obligations will be fulfilled. Customer margins are established individually based on the amount of risk Exposure and the size of the contract. Browse by Subjects.
595350	246225	1	what chemicals cause emotion in the brain	Â· just now. Report Abuse. Emotions aren't caused by one specific chemical in the brain. There are a number of neurotransmitters, or chemicals in the brain that perform different functions and carry impulses from one part of the brain to the other.Some of these include serotonin, dopamine, acetylcholine, epinephrine, norepinephrine, GABA, etc.hese parts of the brain are the hardware, the chemicals that they use as communicators may be considered as being our software. Emotions are neuropeptides attaching to receptors and stimulating an electrical change on neurons.
845833	2944503	1	what is the scale of hot wheels	The Dimensions of a Hot Wheels Car. Regular Hot Wheels vehicles usually follow the 1/64 scale model. This means that each of these cars has a height of approximately 1 inch and a length close to 3 inches. However, the size of each toy vehicle depends on the car model from which it is patterned.
694809	5793565	1	what is a pickguards purpose	As well as serving a practical purpose, the pickguard may also be used for decoration and is often made in a contrasting color to that of the guitar body. As well as plastic, other pickguard materials can include acrylic glass, glass, plywood, fabrics, metal and mother-of-pearl/pearloid varieties.
694809	5793567	1	what is a pickguards purpose	Freebase(0.00 / 0 votes)Rate this definition: Pickguard. A pickguard is a piece of plastic or other laminated material that is placed under the strings on the body of a guitar, mandolin or similar plucked string instrument. The main purpose of the pickguard is to protect the guitar's finish from being scratched by the guitar pick.
884943	2900984	1	what part of the body tonsils	Summary Information: Tonsils. Tonsils: The tonsils are structures of the immune system located in the pharynx and throat. The tonsils protect the body from potential infection of invading pathogens into the respiratory system and the digestive system. They possibly play a role in fighting pharyngeal infections and upper respiratory infections.
987589	4965190	1	where is mclean virginia	Powered by WalkscoreÂ® Travel Time. McLean, Virginia, lies approximately 8 miles northwest of Washington, D.C., nestled between the Potomac River and the town of Vienna. Diplomats, members of Congress and high-ranking government officials make it their home. The CIA headquarters sits in the Langley area of McLean.
622020	806849	1	what do aromatherapist do	Aromatherapist: job description. Aromatherapists treat a variety of physical conditions, illnesses and psychological disorders with essential aromatic oils that are extracted or distilled from flowers, trees, spices, fruits or herbs.
461761	2685963	1	name of person who makes wine	A vintner is a wine merchant. In some modern use, particularly in American English, the term is also used as a synonym for winemaker. The term started to be used in Middle English, when it superseded the earlier term vinter.
891259	2581497	1	what respiratory sound indicates an upper airway obstruction	Although the definition of snoring may differ depending on the âear of the beholder,â it is defined by the Random House Dictionary of the English Language as âbreathing during sleep with hoarse or harsh sounds as caused by the vibrating of the soft palate.â 4 The International Classification of Sleep Disorders: Diagnostic and Coding Manual defines snoring (ICSD 786.09) as ârespiratory sound generated in the upper airway during sleep that typically occurs during inspiration but may ...
134436	6830995	1	definition of er	âº abbreviation for emergency room (= the place in a hospital for people who need immediate medical care): You should go to the ER if you have chest pains. (Definition of âERâ from the Cambridge Academic Content Dictionary Â© Cambridge University Press)
488816	767856	1	revolving letter of credit definition	A revolving Letter of Credit can. revolve in relation to time or value .If it revolves by time, a Letter of. Credit may be available for an agreed value against a predefined number. of times - for example, USD100,000 every month for 12 months.
659374	832118	1	what federal regulations go with ach transactions	EFTA/Regulation E protections but go much farther in. establishing the rights/responsibilities of other. participants in the payment stream than just a. consumer payor/payee (see Payments Pentagon) â NACHA Operating Rules âgovern ACH Entries. â Green Book âgoverns ACH Payments to/from the Federal. Government.
20	3413588	1	 accounting standard acceptable contract name fasb	Notes to editors. The revenue Standard will be introduced into the FASBâs Accounting Standards CodificationÂ© as Topic 606 by Accounting Standards Update 2014-09 Revenue from Contracts with Customers. Topic 606 replaces the previous guidance on revenue recognition in Topic 605.
1161252	492304	1	what does linear portion mean	â¢ LINEAR (adjective) The adjective LINEAR has 5 senses: 1. designating or involving an equation whose terms are of the first degree. 2. of or in or along or relating to a line; involving a single dimension. 3. of a circuit or device having an output that is proportional to the input. 4. of a leaf shape; long and narrow. 5. measured lengthwise.
952179	5005297	1	when is the best time of year to visit maui	Any time of the year is a good time to visit Maui. If you're looking for the best deals on accommodations, spring and fall are the cheapest months to visit the island because demand is down. This means the island is less crowded as well, which is another benefit of visiting during these months.
817457	2683194	1	what is the difference between event coordinator and clerical assistant	Making the world better, one answer at a time. In salary reports, an assistant usually averages $3.00 less and hour than a coordinator. An assistant answers to one person where a coordinator answers to a group of people.he job description of a CCMA is similar to a  Licensed Practical Nurse, however the biggest difference between a  CCMA and a LPN is that they work under the supervision of a doctor  or nurse.
817457	2683196	1	what is the difference between event coordinator and clerical assistant	What I know the difference between the two is the difference of execution.Where as event planner design and runs the whole event and on the other hand event co coordinator ensures the implementation of the plan and performance of the department related to the event.vent Planners create the event and negotiate all of the details and contracts and Event Coordinators pull all of the details and services logistically together for a smooth day-of event as well as handle any lumps and bumps that may occur.
859658	3410032	1	what is usa futures usa swim	July 13, 2015. Volunteers are needed to help Purdue host the 2015 USA Swimming Futures Championship on July 29-Aug. 2 in the Boilermaker Aquatic Center. The Futures Championships is part of the USA Swimming Championship Series. Officials in Purdue's Division of Recreational Sports are encouraging volunteers to assist with registration, hospitality, and event operations.
163874	684786	1	does blood pressure pill cause erection problem in men	Evidence continues to mount linking high blood pressure and erectile dysfunction. A recent study by researchers at the Department of Physiology, Georgia Health Sciences University, in Augusta, Georgia found that approximately 30 percent of men with hypertension complain of erectile dysfunction.
425667	1232701	1	is the address of american vision center in the king of prussia shopping center in pennsylvania	American Vision At The Court 407 Mall Blvd, King Of Prussia Pennsylvania 19406 (PA) (610) 265-3800
637523	669529	1	what does fertilizer do	A fertilizer or fertiliser (in British English) is any material of natural or synthetic origin (other than liming materials) that is applied to soils or to plant tissues (usually leaves) to supply one or more plant nutrients essential to the growth of plants.otash is a mixture of potassium minerals used to make potassium (chemical symbol: K) fertilizers. Potash is soluble in water, so the main effort in producing this nutrient from the ore involves some purification steps; e.g., to remove sodium chloride (NaCl), i.e. common salt.
200257	4703115	1	heart beat definition	heartbeat definition: Heartbeat is defined as the pulse of your heart, or a single short moment, or something that acts as a unifying force. (noun) When your heart pulses and pumps blood throughout your body, this is an example of a heartbeat. When yo...
84678	6345057	1	causes and treatment of pulmonary hypertension	The following are some known causes of pulmonary hypertension: 1  The diet drug fen-phen.. Although the appetite suppressant fen-phen (dexfenfluramine and phentermine) has been taken off the market, former fen-phen users have a 23-fold increase risk of developing pulmonary hypertension, possibly years later.
84678	3142431	1	causes and treatment of pulmonary hypertension	If you have severe pulmonary hypertension, your doctor may prescribe medications called calcium channel blockers. These medicines lower blood pressure in the lungs and the rest of the body. If calcium channel blockers arenât enough, your doctor may refer you to a specialized treatment center.
84678	6345060	1	causes and treatment of pulmonary hypertension	Certain heart diseases. Heart diseases, including aortic valve disease, left heart failure, mitral valve disease, and congenital heart disease, can also cause pulmonary hypertension. Thromboembolic disease. A blood clot in a large pulmonary artery can result in the development of pulmonary hypertension.
309058	5454422	1	how much does a coo make	Alternate Job Titles: COO, Chief Operating Officer. How much does a Chief Operating Officer make? The median annual Chief Operating Officer salary is $442,084, as of March 31, 2017, with a range usually between $344,228-$558,429, however this can vary widely depending on a variety of factors.
422855	190190	1	is rpr same as syphilis testing	Rapid plasma reagin (RPR) test. The RPR test also detects syphilis antibodies by means of analysis of a blood sample drawn from the vein in the arm. Enzyme immunoassay (EIA) test. This is a newer blood test that check for antibodies to the bacteria that cause syphilis.
172180	5721317	1	does that apple cider diet work	Apple cider vinegar isn't likely to be effective for weight loss. Proponents of the apple cider vinegar diet claim that drinking a small amount of apple cider vinegar before meals or taking an apple cider vinegar supplement helps curb appetite and burn fat. However, there's little scientific support for these claims.
801416	6301767	1	what is swanstone	Save. Solid surface sountertops have become the top choice for discriminating homeowners and designers in the past two decades. Granite, in particular, is synonymous with luxury kitchen design, and other solid surfaces have become popular as well, including quartz, marble, stainless steel and concrete.Swanstone is another choice for solid surface kitchen and bath design, and it has quietly been a strong market contender for 40 years.istory. Swanstone is a United States company and has been developing and producing solid surface countertops and other items for more than four decades. The Swan Corp. first introduced a doorless, shell-shaped shower in 1964, and in 1987 the first Swanstone products were released: solid surface vanity tops and bowls.
801416	6301768	1	what is swanstone	Swanstone Veritek is a compression-molded material manufactured exclusively by the Swan Corporation of St. Louis.The non-porous material is mold and mildew resistant, has no surface coating and with molded color throughout, is impervious to chipping and cracking.ecause of its mold and mildew resistance, Veritek is used in applications where water is present. Swanstone products manufactured with Veritek are bathtubs, bath and shower wall combination sets, shower doors, utility sinks and basins.
56656	4362711	1	brown patches on legs causes	Here are the common causes of brown spots on thighs and legs. 1  Aging and Dark Spots: As you grow older, the body produces much more melanin than when you are young. 2  Exposure to Sun Causes Brown Spots: Both brown scaly spots on your legs and wrinkles can be caused by exposure to the sun.
1146821	1891009	1	what percent of financial advisors are female	Why financial planning needs more women. by David Chaplin. The numbers are unequivocal: Australian financial planning is men's business. Using Financial Planning Association (FPA) membership data as a proxy for the whole profession, just over 20 per cent of Australia's financial advisers are female. That's great if men like talking to other men about retirement planning, among the many other important services planners provide, but advice is about much more than that.
785888	6135226	1	what is power brakes	From Wikipedia, the free encyclopedia. Power brakes are a system of hydraulics used to slow down or stop most motor vehicles. It uses a combination of mechanical components to multiply the force applied to the brake pedal by the driver into enough force to actuate the brakes and stop a vehicle that can weigh several tons. The brake pedal is connected to the vacuum booster which is the first step of the force multiplication. The booster passes the force to the master cylinder which compresses a liquid and forces it through the brake lines to the brakes themselves.
465669	6938783	1	normal respiratory rate for newborn baby	Infants often have a normally irregular respiratory rhythm, so count their respiratory rate for 1 full minute, preferably while the infant is calm or asleep (for the most accurate rate). A normal respiratory rate for this age group is between 30 and 60 breaths per minute. normal respiratory rate for an adolescent is between 16 and 20 breaths per minute. Again, be aware of the signs of respiratory distress (tachypnea, retractions, and nasal flaring) and if you observe these, initiate treatment immediately.
1002106	2495837	1	where was bruce bochy born	Bruce Bochy Stats. Bruce Bochy was born on Saturday, April 16, 1955, in Landes De Bussac, France. Bochy was 23 years old when he broke into the big leagues on July 19, 1978, with the Houston Astros.
545983	6207096	1	weather in singapore - november	Check the Weather in Singapore in November before you book your next holiday. This gives the best indication of the weather in November and includes figures for temperature, sunshine and rainfall.The Singapore november weather guide shown below is for Singapore (Central) .his gives the best indication of the weather in November and includes figures for temperature, sunshine and rainfall. The Singapore november weather guide shown below is for Singapore (Central) .
831031	2962886	1	what is the meaning of flower colors	The elegant pink flowers attract the lovers. Pink is a color of love. And hence, offering a pink flower expresses your love and passion for the other person. A light pink flower is a symbol of delicacy, gentleness, grace, admiration and confidence.
831031	2962887	1	what is the meaning of flower colors	Fresh red flowers send the clear and powerful message of intense romantic love. Red is the unquestioned color of passion and any red bouquet or red flower arrangement will communicate your strong and powerful love. Red flowers are the closest symbolic likeness to the heart. Red is the color of seduction and desire. Red roses are the most common red flower, but red carnations, red tulips, and red gerbera daisies will all transmit your message of desire and passion.
1016386	4284079	1	which one of the following diseases is associated with a vitamin d deficiency? a. scurvy b. beriberi c. rickets d. pellagra	Pellagra is a vitamin deficiency disease most frequently caused by a chronic lack of niacin (vitamin B3 or vitamin PP, from pellagra-preventing factor) in the diet. It can be caused by decreased intake of niacin or tryptophan, and possibly by excessive intake of leucine.
96297	6645157	1	composer lloyd webber	Andrew Lloyd Webber was born in Kensington, London, the elder son of William Lloyd Webber (1914â1982), a composer and organist, and Jean Hermione Johnstone (1921â1993), a violinist and pianist. His younger brother, Julian Lloyd Webber, is a renowned solo cellist.
654964	319193	1	what does wallahi azeem mean	By Allah (Arabic: Wallah, ÙØ§ÙÙÙ) is an Arabic expression meaning [I promise] by God used to make a promise or express great credibility on an expression.It is considered a sin among Muslims to use this phrase and follow it up with a lie.y Allah (Arabic: Wallah, ÙØ§ÙÙÙ) is an Arabic expression meaning [I promise] by God used to make a promise or express great credibility on an expression.
654964	319196	1	what does wallahi azeem mean	Azeem /az-eem/ [2 sylls.] as a boys' name. Azeem's root is Arabic, and Azeem means protector, defender.Azeem is a version of Azim (Arabic). Compare surname Azzam.zeem is an uncommon given name for men but a very popular surname for all people (#64750 out of 150436, Top 43%). (2000 U.S. Census). Charted below is the birth name popularity of Azeem for boys.
962412	4817610	1	when was the term african american first used	The origin of the term âAfrican Americanâ. info The origin of the term âAfrican Americanâ. Jesse Jackson may have popularized the term in the late 1980s, but a Yale researcher finds what may very well be the very first written instance of African American - and it was published 233 years ago. Lawrence explains in his latest Rewrite. ... more Duration: {{video.duration.momentjs}}.
227557	6833433	1	how does sleep affect your mental health	How mental health problems can affect sleep. There are number of different ways that a mental health problem can have an impact on your sleep. For example: 1  Stress and anxiety can cause you to have thoughts racing through your mind, making it difficult for you to sleep.leep problems can lead to any of the following: 1  Struggling to deal with everyday life â tiredness reduces your ability to deal with difficult situations as well as the challenges of day-to-day life. 2  This may lower your self-esteem, make it harder to cope and cause your mental health to deteriorate.
864101	3483325	1	what is yaga	Baba Yaga as depicted by Ivan Bilibin (1902). In Slavic folklore, Baba Yaga is a supernatural being (or one of a trio of sisters of the same name) who appears as a deformed and/or ferocious-looking woman.van walks for some time before encountering a small hut identical to the first. This Baba Yaga makes the same comments and asks the same question as the first, and Ivan asks the same question.
284193	6353643	1	how many gallons of water is needed to flush a toilet	Modern low-flush toilet designs allow the use of much less water per flush â4.5 to 6 liters (1.2 to 1.6 U.S. gal) per flush. Some users do not flush their toilets after urination in order to save water.
284193	6512546	1	how many gallons of water is needed to flush a toilet	Old toilets 5.5 gallons, the minimum on new ones is 1.6 gallons.
284193	2989450	1	how many gallons of water is needed to flush a toilet	The standard is 1.6 gallons for new toilets. They do make power flush toilets that have an air system added to them but use the same amount of water. If you feel you need a toilet that will flush 16 golf balls, you probably need a doctor more than a plumber. sensible_man Â· 10 years ago.
808434	2971977	1	what is the best pan to fry an egg	The Shape and Size. Select a shallow pan with somewhat flared sides and a nonstick surface to fry your eggs in. Shallow pans encourage moisture to evaporate during the cooking process to prevent your eggs from steaming rather than frying. The flared sides, meanwhile, allow you to easily flip the eggs in the pan and slide them right off onto your breakfast plate.
193777	1370509	1	gene mutation genetic variation	Mutation is an ongoing process. There are measurable mutation rates and that there can be a genetic variation for mutation rates; mutator strains of bacteria exist. Mutations in the replication or repair machinery of DNA can alter mutation rates.
330134	5447258	1	how much water does an average beef animal drink in a day	So a 1000 lb lactating beef cow may drink around 15 to 20 gallons per day, whereas a 1000 lb lactating dairy cow may drink around 30 to 40 gallons a day. If a certain feed is higher in salt content than another, a bovine will drink more water to counteract the amount of salt that is found in the feed.hese factors include: Lactating cows tend to drink 3% more in body weight per day than other types of cattle that are non-lactating nor ever lactate. Bulls may drink a little more and calves and younger animals tend to drink less, since the larger the bovine the more water it will consume.
349946	3410820	1	how to cite a book in text	1 Author's full name, last name first, followed by a period. If there are multiple authors, place a comma between each name, including a terminal comma, and preface the last author's name with 2  &. Year of publication, in parentheses, followed by a period.  The book's title, italicized. End with a period.
76834	5814032	1	can you do a 3 way facetime call on iphone	But, if you own an iPhone, you actually can do a 3 way conference call or even multiple conferencing call. You can do it by placing a normal call. Then once the call is pick up, you can select the Add Call button to make another call while the person that you are currently communicating is still on the line.
236072	7059749	1	how is a precipitate formed	Precipitation Reactions A precipitate is a solid that forms out of solution. A common example is that of the mixing of two clear solutions: (1) silver nitrate (AgNO3) and (2) sodium chloride (NaCl): The reaction is The precipitate forms because the solid (AgCl) is insoluble in water. precipitate is a solid that forms out of solution. A common example is that of the mixing of two clear solutions: (1) silver nitrate (AgNO3) and (2) sodium chloride (NaCl): The reaction is.
471553	5319305	1	paper audit trail definition	Audit Trails. ALSO CALLED: Audit Trail. DEFINITION: In accounting, an audit trail is the sequence of paperwork that validates or invalidates accounting entries. In computing, the term is also used for an electronic or paper log used to trackcomputer activity.
579954	2995499	1	what brand of snus is made in sweden	Catch originated from the wild and crazy 80s. It was the first brand in Sweden to offer Snus with a non-traditional flavor in order to meet the needs of the modern Snus consumer. Since then, the Catch family has steadily grown its portfolio of delightful taste experiences.
508881	441612	1	symptoms of throwing back out	Common Signs Youâve Thrown Out Your Back. Throwing out your back is characterized by a sudden, severe pain in your back. This usually occurs in the lower back, and happens during physical activity. It can be caused by a muscle spasm, arthritis, a slipped or ruptured disc, or the cause can remain a mystery. The most common cause is muscle strain or spasm.
300841	2951530	1	how many years does it take to become a physical therapist	Educational Requirements for PTs. Before they are allowed to practice, physical therapists must have earned graduate degrees from accredited academic programs in physical therapy. These programs typically culminate in a doctoral degree and take at least three years to complete.
322908	3671281	1	how much is sales tax in kingman az	2015 Arizona state sales tax. Exact tax amount may vary for different items. The Arizona state sales tax rate is 5.6% , and the average AZ sales tax after local surtaxes is 8.17% .
615809	2055021	1	what currency is hkd	HKD - Hong Kong Dollar. The Hong Kong Dollar is the currency of Hong Kong. Our currency rankings show that the most popular Hong Kong Dollar exchange rate is the USD to HKD rate. The currency code for Dollars is HKD, and the currency symbol is HK$. Below, you'll find Hong Kong Dollar rates and a currency converter. You can also subscribe to our currency newsletters with daily rates and analysis, read the XE Currency Blog, or take HKD rates on the go with our XE Currency Apps and website.
913646	6126388	1	what type of nascar does jimmie johnson drive	Jimmie Kenneth Johnson (born September 17, 1975) is an American professional stock car racing driver and a seven-time champion in the Monster Energy NASCAR Cup Series. He currently drives the No. 48 Chevrolet SS for Hendrick Motorsports.
193820	2690877	1	general chemistry definition	General Chemistry. a chemistry course that studies fundamental concepts, theories, and laws of chemistry, as well as the structure, properties, and methods of obtaining the chemical elements and major chemical compounds. General chemistry also touches upon the major applications of chemistry in industry and agriculture.
870148	2571116	1	what kind of pressure system do hurricanes have	The movement of a hurricane from one location to another is known as hurricane propagation. In general, hurricanes are steered by global winds. The prevailing winds that surround a hurricane, also known as the environmental wind field, are what guide a hurricane along its path.The hurricane propagates in the direction of this wind field, which also factors into the systemâs propagation speed.mbedded within the global winds are large-scale high and low-pressure systems. The clockwise rotation (in the Northern Hemisphere) of air associated with high-pressure systems often cause hurricanes to stray from their initially east-to-west movement and curve northward.
658849	7056700	1	what face shape is a flat face	Square: If you have a square face, the sides of your face will be straight and your face will be nearly as wide as it is long. Your jawline is defined, with only a minimal curve. Round: People sometimes associate round faces with âchubby cheeksâ, but that isnât always the case.
805685	5370958	1	what is the average amount of hand washing per day	14% more Americans are washing their hands at least 10 times per day. However, while 62% of women are washing more than 10 times per day, only 37% of men are doing the same. 41% of men wash their hands 6 times a day or less, compared to only 17% of women. On average, American heads of household wash their hands 8.6 times per day (up from 8.0 in 2008).
824679	4916358	1	what is the highest  point score in the nba	The highest number of points scored by an NBA basketball player in an NBA game is 100 points by Wilt Chaimberlain. The second most scored points in the NBA is by Kobe Bryant, â¦at 81 points in a game. The third most scored points in a game, is again by Wilt at 79 points.
70154	5683569	1	can i walk my tiny yorkie after spade	You definitely need to get your female spayed but it would be safe to wait a few months after she is out of heat. Some males are capable of breeding around 5 months old so to be safe it would be best to get you girl spayed before the male reaches that age.Females generally come in heat every 6 to 12 months.ou definitely need to get your female spayed but it would be safe to wait a few months after she is out of heat. Some males are capable of breeding around 5 months old so to be safe it would be best to get you girl spayed before the male reaches that age.
617956	1435453	1	what department of the government is the coast guard under	Coast Guard Missions. The Coast Guard does not fall under the Department of Defense. Until recently, the Coast Guard was under the Department of Transportation. Recent legislation has move the Coast Guard to the newly created Department of Homeland Defense.
708644	481856	1	what is affecting dry bulk index	On the flip side, investors must also recognize that higher commodity prices could be driven by supply shocks. Since these shocks reduce the amount of transportable iron ore and coal, shipping companies lose out. More importantly, dry bulk imports are affected by global differences in prices.
676166	8114135	1	what is a canadian 100 dollar from 1937 worth today	We buy all Canadian $100 bills issued in 1937. Our offers are dependent upon the condition and rarity of your specific bank note. Prices generally range from $125 to $500; especially choice bank notes or rare varieties could be worth more money.ne hundred dollar bills are a green color. The first thing you will probably notice is that the left side of each bank note has English text and the right hand side has French text. This was a change from 1935 bank notes, which were printed with either just French or just English text.
564967	7193217	1	what are skyjacker shocks	SkyjackerÂ® Hydro 7000 shocks are hydraulic action, have multi-stage velocity sensitive valving, twin tube construction, bonded iron piston, chromed piston rod with micro pores, come with red polyurethane bushings, includes red shock boot, and come with a limited lifetime warranty.
564967	7193222	1	what are skyjacker shocks	The technological innovations of these durable, long lasting SkyjackerÂ® shocks deliver a noticeable advantage over the original equipment and other shock dampeners. SkyjackerÂ® shock absorbers deliver a safe, comfortable ride with improved handling and stability.
25673	5512093	1	are there fireworks on canada day	Canada Day in OrlÃ©ans is at Mer Bleue this year, from 11 a.m., with mini putt (about $8), bouncy castles ($3), face painting, live music from Derek Marlin, Damien Maze and On The Docks from 1 p.m., closing with fireworks at 10 p.m., 3686 Navan Rd. Admission: Free.
639942	283409	1	what does isa stand for cardiac	ISA is an initialism for International Security Alliance, a fictional intelligence agency on the soap opera Days of our Lives. A highly secretive organization, its agents have been operating in the small Midwestern town of Salem at least since its first appearance on the show in the early 1980s. It is the counterpart to a similar organization on rival soap General Hospital, the WSB, which appeared on that show around the same time.
995219	2252029	1	where is the czech republic located	Where is Czech Republic. Czech Republic is a landlocked country in Central Europe. The country is bordered by Germany to the west, Poland to the north, Slovakia to the eastand Austria to the southern part. Czech Republic is divided into thirteen regions and Prague is the Capital City of the Country. Where is Albania.
573591	1061212	1	what are the signs of an enlarged prostate	Men older than 40 should be on the look out for signs of an enlarged prostate, specifically symptoms like difficulty controlling urination, pain while urinating, and blood in the urine. Once signs are noticed, men should be tested quickly to prevent the symptoms from getting worse.
544310	6050272	1	weather in germany during september	Average Weather in September at Munich International Airport Germany. At Munich International Airport, the month of September is characterized by falling daily high temperatures, with daily highs decreasing by 8Â°F, from 70Â°F to 62Â°F over the course of the month, and rarely exceeding 81Â°F or dropping below 52Â°F.
613886	339300	1	what county is tuttle in	Tuttle, Oklahoma. From Wikipedia, the free encyclopedia. Tuttle is a city in Grady County, Oklahoma, United States. The population was 6,019 with the close of the 2010 census, seeing a 40.2% increase from 4,294 at the close of the 2000 census.
468217	1438652	1	oil of oregano for feet	Oregano essential oil (Origanum vulgare) is a popular oil right now. There are countless Oregano oil health benefits being discovered every day, with uses ranging from to cooking to hospital wards. The aroma is much like you'd expect-sharp and herby.opular Uses of Oregano Essential Oil. 1  Take one drop daily to boost immunity when seasonal threats are high. 2  Rub Oregano essential oil and fractionated coconut o0il on the bottom of your feet to help boost your immune system. 3  Put one drop in place of dried Oregano in spaghetti sauce, pizza sauce, or on a roast. 4  Put 10 drops in a 16-ounce spray ...
